idelem;tipo_elem;identif;nombre;st_x;st_y
4410;PUNTOS DE MEDIDA URBANOS;19008;Fuencarral, 117 S-N - Sandoval-Gta. Bilbao;440.503.666.080.221;447.591.724.352.938
9962;PUNTOS DE MEDIDA URBANOS;23017;Dr.Jimenez Diaz  O-E - Salida aparcamiento Hospital;439.118.019.187.878;447.698.808.478.831
4476;PUNTOS DE MEDIDA URBANOS;23032;Beatriz de Bobadilla E-O - Justo Dorado-Juán XXIII;439.389.658.428.717;447.799.447.637.488
4585;PUNTOS DE MEDIDA URBANOS;33001;Pº Castellana N-S - M-30 -Av. Monforte de  Lemos;441.890.211.519.031;448.106.776.757.671
4587;PUNTOS DE MEDIDA URBANOS;33003;Salida TúneL Pio XII E-O - Mauricio Legendre-Pº Castellana;441.999.909.573.418;448.089.530.944.229
4588;PUNTOS DE MEDIDA URBANOS;33004;Padre Fco. Palau y Quer O-E - Castellana - Mauricio Legendre;441.978.916.523.134;448.082.005.355.371
4590;PUNTOS DE MEDIDA URBANOS;33006;Salida Túnel N-S(Pº Castellana)a 90mts - Salida Túnel N-S(Pº Castellana)a 90mts;441.861.766.610.418;448.090.889.201.431
4591;PUNTOS DE MEDIDA URBANOS;33007;Salida Túnel N-S(Pº Castellana)a 50mts - Salida Túnel N-S(Pº Castellana)a 50mts;441.848.967.773.684;448.085.073.926.786
4592;PUNTOS DE MEDIDA URBANOS;33008;Av. Monforte  Lemos O-E - Av.Monforte de Lemos-Magnolias;441.610.804.904.333;448.102.729.687.462
4593;PUNTOS DE MEDIDA URBANOS;33009;Av.Monforte de Lemos E-O - PºCastellana-Av.Monforte de Lemos;441.810.499.901.511;448.094.299.182.549
4595;PUNTOS DE MEDIDA URBANOS;33011;Sinesio Delgado O-E - Carlos III-Magnolias;441.579.835.782.268;448.085.633.162.869
5425;PUNTOS DE MEDIDA URBANOS;43014;Av.Ilustración O-E - Av.Betanzos-Centro Cívico;439.840.521.225.184;448.155.539.634.862
5426;PUNTOS DE MEDIDA URBANOS;43015;Av.Ilustración O-E - Centro Cívico-Ginzo de Limia;440.196.317.688.492;448.164.936.877.974
5429;PUNTOS DE MEDIDA URBANOS;43018;Av.Ilustración E-O - Nudo Norte-Arzobispo Morcillo;440.943.416.511.121;448.197.733.650.778
5431;PUNTOS DE MEDIDA URBANOS;43020;Ginzo de Limia S-N - Av.Monforte de Lemos-Av.Ilustración;440.400.058.992.451;44.814.980.122.164
5432;PUNTOS DE MEDIDA URBANOS;43021;Ginzo de Limia N-S - Fermín Caballero-Av.Ilustración;440.292.880.264.912;448.180.702.879.248
5433;PUNTOS DE MEDIDA URBANOS;43022;Arzobispo Morcillo S-N - Hospital-Av.Ilustración;440.888.503.589.892;448.180.140.092.266
5424;PUNTOS DE MEDIDA URBANOS;43013;Av.Ilustración E-O - Centro Cívico-Av.Betanzos;43.983.977.022.663;448.156.703.136.085
5538;PUNTOS DE MEDIDA URBANOS;61025;Pº de la Habana S-N - Jerez-Menendez Pidal;442.511.408.706.493;447.985.999.980.865
5543;PUNTOS DE MEDIDA URBANOS;61031;Av.Pio XII N-S - Macarena-Alfonso XII;442.762.212.707.675;447.940.946.197.836
5637;PUNTOS DE MEDIDA URBANOS;62022;Capitán Haya S-N - Sor Angela de la Cruz-Francisco Gervás;441.445.547.677.876;447.921.495.833.886
5638;PUNTOS DE MEDIDA URBANOS;62023;Capitán Haya S-N - Francisco Gervas-Rosario Pino;441.455.019.516.339;447.937.058.223.724
5645;PUNTOS DE MEDIDA URBANOS;62029;Sor Angela de la Cruz E-O - Pl.de Cuzco-Capitán Haya;441.519.382.005.911;447.915.680.145.396
5639;PUNTOS DE MEDIDA URBANOS;62024;Capitán Haya S-N - Jose Castán Tobeñas-Bravo Murillo;441.486.682.045.139;447.974.959.826.823
5641;PUNTOS DE MEDIDA URBANOS;62026;Pedro Teixeira O-E - Orense-Av.del Brasil;441.267.171.039.462;447.870.524.162.906
5642;PUNTOS DE MEDIDA URBANOS;62027;General Yagüe E-O - PºCastellana-Capitan Haya;441.491.743.356.373;447.883.129.070.572
5646;PUNTOS DE MEDIDA URBANOS;62030;Sor Angela de la Cruz O-E - Orense-Capitán Haya;441.325.672.616.721;447.916.239.331.923
5643;PUNTOS DE MEDIDA URBANOS;62028;General Yagüe O-E - Orense-Capitán Haya;441.320.155.743.716;447.884.113.675.465
5673;PUNTOS DE MEDIDA URBANOS;62059;Sor Angela de la Cruz E-O - Orense-Iinfanta Mercedes;441.173.345.548.619;4.479.213.675.968
5679;PUNTOS DE MEDIDA URBANOS;62067;Francisco Gervás E-O - Orense-Infanta Mercedes;441.242.518.954.389;447.936.097.688.552
5682;PUNTOS DE MEDIDA URBANOS;62072;Lope de Haro E-O - Bravo Murillo-Juán Risco;440.614.101.670.958;447.897.746.561.436
5691;PUNTOS DE MEDIDA URBANOS;62081;Bravo Murillo N-S(Giro a Gral.Yagüe) - Maria Zayas-Lope de Haro;440.666.887.021.121;447.903.822.208.419
5692;PUNTOS DE MEDIDA URBANOS;62082;Bravo Murillo S-N - Rosa Silva-Oñate;441.075.441.455.885;447.965.665.530.325
3426;PUNTOS DE MEDIDA URBANOS;63003;Bravo Murillo N-S - Castilla-San Raimundo;440.487.016.009.116;447.845.366.514.152
5706;PUNTOS DE MEDIDA URBANOS;63019;Castilla O-E - Goiri-Bravo Murillo;440.422.022.323.833;447.847.217.059.713
5741;PUNTOS DE MEDIDA URBANOS;63054;Raimundo Fdez.Villaverde O-E(Giro izdq) - Ponzano-Alonso Cano;44.092.805.556.286;447.776.099.639.797
3455;PUNTOS DE MEDIDA URBANOS;63057;Bravo Murillo S-N - Hernani-Palencia;440.444.113.356.507;447.805.089.583.223
5769;PUNTOS DE MEDIDA URBANOS;97012;Av.Juán Herrera O-E  - Paul Guinard -Gta.Cardenal Cisneros;438.367.169.573.799;447.699.161.212.549
7079;PUNTOS DE MEDIDA URBANOS;97054;Entrada  M-30 N-S  - M-30 - Méndez Ãlvaro ;442.729.622.975.572;44.718.131.754.285
4279;PUNTOS DE MEDIDA URBANOS;97305;Bailen N-S(Giro Izqda. a Mayor)(P.M.6) - Bailen N-S(Giro Izqda. a Mayor)(P.M.6);439.576.068.697.128;447.430.129.877.272
4494;PUNTOS DE MEDIDA URBANOS;97405; Pte Franceses(Giro izqda a Ruperto Chapí) -  Pte Franceses(Giro izqda a Ruperto Chapí);437.774.507.882.315;447.641.675.377.287
5804;PUNTOS DE MEDIDA URBANOS;40024;Av. Pablo Neruda - Luis Buñuel- Guillermo Pingarrón;445.321.632.640.143;447.109.834.560.227
5847;PUNTOS DE MEDIDA URBANOS;41038;Av. Pablo Neruda - Luis Buñuel-Av. Albufera;445.419.176.875.967;447.126.251.092.491
5848;PUNTOS DE MEDIDA URBANOS;41039;Av. Rafael Alberti - Av. Rafael Alberti-Av. Albufera;445.810.231.418.952;447.127.758.656.258
5832;PUNTOS DE MEDIDA URBANOS;41022;C/. Ntra. Sra. Perpetuo Socorro - Puerto del Monasterio-Av. Albufera;443.938.462.076.748;447.189.909.097.188
5833;PUNTOS DE MEDIDA URBANOS;41023;C/. Sierra del Cadi - Arroyo del Olivar-Av. Albufera;444.044.767.611.097;447.177.226.670.151
5834;PUNTOS DE MEDIDA URBANOS;41024;C/. Josefa Diaz - Enrique Velasdco- Av. Albufera;444.227.823.113.845;447.181.763.133.626
5842;PUNTOS DE MEDIDA URBANOS;41033;Av. Albufera - Fuengirola-Acceso M-40;446.026.840.800.081;447.100.317.947.503
5844;PUNTOS DE MEDIDA URBANOS;41035;Av. Albufera - Av. Albufera-M-40;446.189.622.574.438;447.092.637.908.677
5845;PUNTOS DE MEDIDA URBANOS;41036;Av. Albufera - Av. Albufera- M-40;446.448.721.426.003;447.075.899.537.991
3784;PUNTOS DE MEDIDA URBANOS;55042;Av. Machupichu - Av. Piceas-Av. Papa Negro;447.210.266.037.368;447.882.038.718.306
6260;PUNTOS DE MEDIDA URBANOS;55048;Av. Machupichu - Machaquito-Av. del Papa Negro;447.088.156.578.714;447.899.439.164.135
6020;PUNTOS DE MEDIDA URBANOS;46012;C/. Arturo Soria - Josefa Valcárcel-Gregorio Benítez;444.975.950.688.298;44.779.039.020.678
6102;PUNTOS DE MEDIDA URBANOS;47043;C/. Mesena - Manuel Uribe-Añastro;443.882.741.383.833;447.999.352.738.119
6131;PUNTOS DE MEDIDA URBANOS;52409;Acceso Vía Servicio A-3 - El Bosco-A-3;444.574.119.321.862;44.730.644.003.948
6139;PUNTOS DE MEDIDA URBANOS;53008;C/. Francisco Villaespesa - Berastegui-Ezequiel Solana;445.571.982.792.526;447.584.033.983.993
6228;PUNTOS DE MEDIDA URBANOS;55008;Ctra. Canillas - Emigrantes-Torquemada;446.038.241.243.242;447.980.231.192.259
6243;PUNTOS DE MEDIDA URBANOS;55026;C/. Silvano - Ãngel Cavero-Moscatelar;445.417.380.213.865;447.882.020.102.239
6665;PUNTOS DE MEDIDA M-30;PM10662;PM10662;444.079.958.425.767;4.475.595.349.931
6217;PUNTOS DE MEDIDA URBANOS;67005;Av. Gran Vía del Este  - San Cipriano-Rivas;449.529.924.472.899;447.282.180.900.455
3809;PUNTOS DE MEDIDA URBANOS;67007;C/. Hacienda Pavones - Luis de Hoyos Saínz-Valdebernardo;446.555.343.100.102;447.251.007.934.659
6666;PUNTOS DE MEDIDA M-30;PM10711;PM10711;444.186.554.891.219;447.498.379.180.819
6215;PUNTOS DE MEDIDA URBANOS;67003;C/. Rivas  - Boyer-Gran Vía del Este;449.708.647.343.847;447.282.752.268.818
6216;PUNTOS DE MEDIDA URBANOS;67004;Ctra. Vicálvaro a la Est. de OÂ´Donnell - Abad J. Catalán-Villablanca;449.692.519.720.879;447.297.080.617.486
6526;PUNTOS DE MEDIDA URBANOS;71027;C/. Cronos - Pl. Crónos-Julián Camarillo;447.558.094.260.071;447.681.578.408.363
6523;PUNTOS DE MEDIDA URBANOS;71024;C/. Cronos - Miguel Yuste-San Romualdo;447.392.151.049.596;447.648.041.996.507
6524;PUNTOS DE MEDIDA URBANOS;71025;Av. Arcentales  - Gta. Arcentales-San Romualdo;447.497.195.665.806;447.666.585.033.331
6525;PUNTOS DE MEDIDA URBANOS;71026;C/. Cronos - San Romualdo-Julián Camarillo;447.482.885.732.148;447.661.583.071.592
4992;PUNTOS DE MEDIDA URBANOS;39046;(TACT)VILLABONA O-E(GUETARIA-RAF.YBARRA);439.618.117.606.943;446.916.654.875.133
6664;PUNTOS DE MEDIDA M-30;PM10661;PM10661;444.095.680.914.911;447.560.120.055.505
4759;PUNTOS DE MEDIDA URBANOS;24026;ALHAMBRA N-S(A.CALVO-GREG.VACAS);436.910.703.755.562;447.278.981.992.016
4809;PUNTOS DE MEDIDA URBANOS;26002;AV. ANDALUCIA N-S (TERTULIA-BOHEMIOS);441.235.890.661.999;446.799.519.516.683
4994;PUNTOS DE MEDIDA URBANOS;39048;EVANGELIOS O-E(VISITACION-PORTA COELI);44.053.152.303.844;447.072.453.635.981
4995;PUNTOS DE MEDIDA URBANOS;39049;PORTA COELI S-N(FCO RUIZ-EVANGELIOS);440.576.820.228.232;447.066.064.732.403
4996;PUNTOS DE MEDIDA URBANOS;39050;EVANGELIOS E-O(LOYOLA-PORTA COELI);440.628.008.229.789;447.072.942.667.935
4997;PUNTOS DE MEDIDA URBANOS;39051;EVANGELIOS O-E(PORTA COELI-LOYOLA);440.637.539.610.149;447.072.749.446.288
3630;PUNTOS DE MEDIDA URBANOS;39052;SANTUARIO S-N(CRIST VICTORIA-EVANGELIOS);440.724.857.038.449;44.706.785.015.415
3517;PUNTOS DE MEDIDA URBANOS;48005;ALMENDRALES S-N;440.654.497.548.145;447.118.956.352.926
4781;PUNTOS DE MEDIDA URBANOS;48008;R. YBARRA N-S(M. USERA-D. BARRANCO);439.734.131.779.249;447.076.675.904.768
5079;PUNTOS DE MEDIDA URBANOS;50016;AV. ABRANTES O-E(PORTALEGRE-BRAGANZA);438.776.863.828.376;447.089.710.421.288
5102;PUNTOS DE MEDIDA URBANOS;51005;OCA O-E(MU?OZ GRANDES-HALCON);437.049.203.708.792;4.471.322.925.839
5132;PUNTOS DE MEDIDA URBANOS;58001;AV.ABRANTES S-N(AV.POBLADOS-BESOLLA);437.711.177.916.411;446.987.728.803.636
5133;PUNTOS DE MEDIDA URBANOS;58002;AV.ABRANTES N-S(PL.VULCANO-BESOLLA);437.817.412.278.057;446.999.868.467.149
5134;PUNTOS DE MEDIDA URBANOS;58003;BESOLLA O-E(CALLE ANCIU-AV.ABRANTES);437.705.777.054.382;446.999.528.292.188
5182;PUNTOS DE MEDIDA URBANOS;81001;P?.ERMITA SANTO O-E(SEPULVEDA-MANZANARES;438.756.389.814.024;4.473.807.898.396
5252;PUNTOS DE MEDIDA URBANOS;84018;AGUACATE O-E(SECOYA-AV EURO);437.049.388.347.858;44.691.614.340.729
5253;PUNTOS DE MEDIDA URBANOS;84019;AGUACATE O-E(AV EURO-VIA LUSITANA);437.140.886.407.439;446.907.594.774.754
5254;PUNTOS DE MEDIDA URBANOS;84020;PINAR DE SAN JOSE N-S(JACOBEO-PESETA);435.422.814.211.164;446.867.787.802.378
5256;PUNTOS DE MEDIDA URBANOS;84021;PESETA E-O(C.ALTAMIRA-PINAR DE SAN JOSE);435.411.523.764.975;446.857.317.148.868
5275;PUNTOS DE MEDIDA URBANOS;85001;ENTRADA A CRUCE DESDE TUNEL CALLE 30 N-S;439.227.201.994.996;447.251.123.860.384
5290;PUNTOS DE MEDIDA URBANOS;85016;ANTONIO LOPEZ O-E;439.910.202.516.263;447.201.461.540.478
5292;PUNTOS DE MEDIDA URBANOS;85018; BALEARES S-N;43.955.063.823.322;447.222.385.694.552
5293;PUNTOS DE MEDIDA URBANOS;85019;ANTONIO LOPEZ E-O;440.118.773.698.392;447.189.148.640.797
5294;PUNTOS DE MEDIDA URBANOS;85020;SAN DELFIN N-S;44.001.423.342.188;447.197.798.215.271
5295;PUNTOS DE MEDIDA URBANOS;85021;MARQUES JURA REAL N-S;439.977.677.281.231;447.184.713.651.636
5322;PUNTOS DE MEDIDA URBANOS;86018;SALIDA B.A.CUATRO VIENTOS S-N;433.590.292.258.995;447.014.698.538.686
5317;PUNTOS DE MEDIDA URBANOS;86019;AVIACION O-E(MED.CAMPO-B.A.CUAT.VIENTOS);433.545.949.542.211;447.027.998.513.928
5326;PUNTOS DE MEDIDA URBANOS;86023;C.CRUCES N-S(JOSE JORDAN-JOAQUIN TURINA);435.794.546.011.614;446.958.071.752.179
5327;PUNTOS DE MEDIDA URBANOS;86024;JOAQUIN TURINA E-O(M.CELESTE-CNO.CRUCES);435.835.614.562.063;446.952.335.316.097
5349;PUNTOS DE MEDIDA URBANOS;87014;AV.ROSALES N-S (ORO-ZAFIRO);442.683.705.533.204;446.699.895.085.984
5356;PUNTOS DE MEDIDA URBANOS;87024; ORO O-E;442.565.554.208.678;44.671.058.520.022
7107;PUNTOS DE MEDIDA URBANOS;87025;SALIDA M-40 NORTE;441.973.846.443.196;446.835.849.531.937
7108;PUNTOS DE MEDIDA URBANOS;87026; SALIDA M-40 NORTE;442.029.721.981.266;446.831.105.366.883
9935;PUNTOS DE MEDIDA URBANOS;87027;RUTILO E-O(PERIANA-AV.ROSALES);441.729.243.621.045;446.880.421.436.768
5401;PUNTOS DE MEDIDA URBANOS;94020;V. TOBALINA N-S(MONTEJO-S.EZEQUIEL);439.334.612.512.047;446.534.617.796.037
6811;PUNTOS DE MEDIDA URBANOS;94023; SALIDA RENFE (ADIF);439.753.748.463.323;446.614.276.393.743
10014;PUNTOS DE MEDIDA URBANOS;94024;VALLE TOBALINA N-S (ACEBEDA-BASCU?UELOS);439.343.384.367.317;446.574.773.400.162
4918;PUNTOS DE MEDIDA URBANOS;98008;PROL.YEBENES S-N(SEPULVED-S.MANUEL);435.644.548.915.215;44.727.774.212.802
4920;PUNTOS DE MEDIDA URBANOS;98009; PROLONG. YEBENES ACCESO A-5;435.657.539.462.033;447.278.072.316.046
5127;PUNTOS DE MEDIDA URBANOS;96046;GUABAIRO N-S(NTR.SRA FATIMA-NTR.SRA LUZ);436.772.342.971.129;447.098.112.464.608
5106;PUNTOS DE MEDIDA URBANOS;96052;PINZON S-N (ALONDRA-OCA);43.729.170.683.181;447.131.959.595.688
3635;PUNTOS DE MEDIDA URBANOS;96300;MARCELO USERA CCTV;439.273.420.605.368;4.470.971.084.668
5028;PUNTOS DE MEDIDA URBANOS;98004;AV. PORTUGAL O-E;438.190.114.390.333;447.420.418.435.593
5164;PUNTOS DE MEDIDA URBANOS;98033;SANCHID.S-N(CINE-CT.CARAB-ARAVACA);434.405.830.356.915;447.225.237.091.613
3675;PUNTOS DE MEDIDA URBANOS;30009;AV. VALLADOLID, 65 N-S(LOECHES-DEPENDENCIA TRAFICO);438.126.879.733.925;447.592.682.252.747
4322;PUNTOS DE MEDIDA URBANOS;30015;P: DEL REY N-S(IRUN-CUESTA SAN VICENTE);439.188.903.928.354;447.495.746.245.368
4497;PUNTOS DE MEDIDA URBANOS;31003;Francos Rodriguez E-O(Margaritas-Josi Calvo);440.174.122.473.295;447.889.148.210.543
3639;PUNTOS DE MEDIDA URBANOS;31048;OFELIA NIETO S-N(FRANCOS RODRIGUEZ-VILLAAMIL);439.972.158.913.227;44.793.361.541.944
4567;PUNTOS DE MEDIDA URBANOS;32031;MELCHOR FERNANDEZ ALMAGRO O-E(FERROL-GINZO DE LIMIA);440.332.812.898.448;448.109.743.125.164
3554;PUNTOS DE MEDIDA URBANOS;32302;GTA.PIEDRAFITA CEBRERO(DELANTE G.15)(P.M.5);439.784.165.273.373;448.045.408.985.868
9973;PUNTOS DE MEDIDA URBANOS;93039;LA CABRERA O-E;439.447.243.282.945;448.053.287.864.616
4878;PUNTOS DE MEDIDA URBANOS;36010;CNO. DEL BARRIAL N-S (A6-ANA TERESA);432.995.459.922.526;447.946.879.621.843
5884;PUNTOS DE MEDIDA URBANOS;42016;CALLE FERMIN CABALLERO, 76 O-E;439.486.928.189.726;448.163.010.917.444
6580;PUNTOS DE MEDIDA URBANOS;75406;(TACTIC0)ORDUÃ‘A O-E GIRO;441.661.355.073.698;448.271.315.660.007
3787;PUNTOS DE MEDIDA URBANOS;75407;ISLA JAVA E-O;441.982.225.984.423;448.270.288.422.714
6581;PUNTOS DE MEDIDA URBANOS;75409;NTRA. SRA. VALVERDE N-S(CARRIL IZQUIERDO-ANTONIO CABEZON-AFUERAS VALVERDE);441.955.251.972.407;448.361.270.251.833
3723;PUNTOS DE MEDIDA URBANOS;75021;NTRA. SRA. VALVERDE N-S(M603-MONASTERIO ARLANZA);442.049.802.802.945;448.458.125.323.332
6578;PUNTOS DE MEDIDA URBANOS;75404;ISLA JARVI O-E;441.897.772.986.679;448.285.566.841.389
6579;PUNTOS DE MEDIDA URBANOS;75405;(TACTIC0)MANRESA E-O GIRO;441.628.157.626.177;448.274.221.720.694
6584;PUNTOS DE MEDIDA URBANOS;77401;  SALIDA CUARTEL ARTILLERIA;442.571.432.499.108;448.517.212.304.487
5019;PUNTOS DE MEDIDA URBANOS;95016;STA. URSULA S-N (DOÃ‘A URRACA-ANTONIO ZAMORA);438.129.097.390.475;447.397.840.492.153
5021;PUNTOS DE MEDIDA URBANOS;95017;Pº EXTREMADURA E-O(FRUELA-GUADARRAMA);438.103.277.779.751;447.404.231.308.425
5022;PUNTOS DE MEDIDA URBANOS;95019;Pº EXTREMADURA E-O(SISEBUTO-TURISIMUNDO);437.849.859.581.295;447.392.362.267.353
4547;PUNTOS DE MEDIDA URBANOS;95007;CARAMUEL S-N(JUAN TORNERO-Pº EXTREMADURA);438.426.779.000.084;447.405.741.047.708
5035;PUNTOS DE MEDIDA URBANOS;95013;FRUELA N-S;438.113.796.327.696;447.406.604.195.057
7009;PUNTOS DE MEDIDA URBANOS;95015;STA. URSULA S-N;438.136.252.639.503;44.740.279.760.771
4028;PUNTOS DE MEDIDA URBANOS;9012;Alcala E-O - Castello-Nuñez de Balboa;442.268.721.262.726;447.504.009.650.636
4029;PUNTOS DE MEDIDA URBANOS;9013;Alcala E-O - General Pardiñas - Principe Vergara;442.506.117.755.704;447.517.341.781.503
4030;PUNTOS DE MEDIDA URBANOS;9014;Dr. Gomez Ulla E-O - Ruiz Perello-Pl. Manuel Becerra;443.441.906.445.253;447.584.547.458.399
4031;PUNTOS DE MEDIDA URBANOS;9015;Alcala E-O - Cardenal Belluga-Pl. Manuel Becerra;443.575.314.379.915;447.581.867.428.822
4032;PUNTOS DE MEDIDA URBANOS;9016;Alcala O-E - Pl. Manuel Becerra-Rufino Blanco;443.500.538.443.618;447.576.460.784.724
4033;PUNTOS DE MEDIDA URBANOS;9017;Dr. Esquerdo S-N - Marques Zafra-Pl. Manuel Becerra;443.414.825.920.762;447.558.017.893.294
4027;PUNTOS DE MEDIDA URBANOS;9011;Alcala O-E - Velazquez-OÂ´Donnel;442.135.352.626.988;447.493.353.534.099
4343;PUNTOS DE MEDIDA URBANOS;17010;Princesa N-S - Altamirano-Marques de Urquijo;439.322.674.734.293;44.760.605.313.815
4345;PUNTOS DE MEDIDA URBANOS;17012;Marques de Urquijo O-E - Martin de los Heros-Tutor;439.271.867.071.535;447.596.937.386.599
4346;PUNTOS DE MEDIDA URBANOS;17013;Princesa S-N - Alberto Aguilera-Rrodriguez San Pedro;439.338.548.948.174;447.604.657.780.839
7143;PUNTOS DE MEDIDA URBANOS;16514;Gran Via 64 S-N (Giro a izqda. a Dr.Carracedo) - Gran Via 64 S-N (Giro a izqda. a Dr.Carracedo);439.892.923.825.527;447.512.980.465.722
4337;PUNTOS DE MEDIDA URBANOS;17001;Fernandez de los Rios O-E - Princesa-Arcipreste de Hita;439.104.121.169.487;447.656.040.300.083
4341;PUNTOS DE MEDIDA URBANOS;17005;Princesa S-N - Melendez Valdes-Pl. Moncloa;43.920.994.657.551;447.628.801.635.983
4342;PUNTOS DE MEDIDA URBANOS;17006;Melendez Valdes E-O - Arcipretes de Hita-Princesa;439.259.459.420.701;447.629.331.851.799
4348;PUNTOS DE MEDIDA URBANOS;17015;Princesa, 41 N-S - Buen Suceso-Quintana;439.403.228.566.966;44.759.014.801.232
4350;PUNTOS DE MEDIDA URBANOS;17018;Princesa S-N - Serrano Jover-Alberto Aguilera;439.444.759.742.244;447.584.939.634.938
4351;PUNTOS DE MEDIDA URBANOS;17019;Princesa, 39 N-S - Quintana-Rey Francisco;439.472.425.783.404;447.578.275.557.931
4357;PUNTOS DE MEDIDA URBANOS;17025;Ferraz S-N - Benito Gutierrez-Romero Robledo;439.173.869.441.151;447.648.244.087.804
4395;PUNTOS DE MEDIDA URBANOS;18022;San Bernardo S-N - Luna-Travesia Cruz Verde;440.094.814.928.778;447.518.552.490.274
5130;PUNTOS DE MEDIDA URBANOS;18023;Alberto Aguilera E-O - Guzmán el Bueno-Andrés Mellado;439.501.127.546.066;447.599.404.665.994
4397;PUNTOS DE MEDIDA URBANOS;18301; Gta. Ruiz Jiménez E-O(Delante G. 2) -  Gta. Ruiz Jiménez E-O(Delante G. 2);440.212.843.497.667;447.589.624.286.002
4403;PUNTOS DE MEDIDA URBANOS;19001;Fernández de los Rios, 12 O-E - Vallehermoso-Bravo Murillo;440.270.968.214.132;447.647.943.280.808
4406;PUNTOS DE MEDIDA URBANOS;19004;Fuencarra, 146 S-N - Gonzalo de Córdoba-Gta. Quevedo);440.409.583.710.336;447.621.540.932.674
3622;PUNTOS DE MEDIDA URBANOS;21013; José Abascal, 44 O-E - Fernández de la Hoz-Zurbano;441.238.532.981.264;447.682.987.998.927
4448;PUNTOS DE MEDIDA URBANOS;21026;Miguel Angel S-N - Rafael Calvo-Gral. Martínez Campos;441.480.107.720.797;447.638.476.207.704
4449;PUNTOS DE MEDIDA URBANOS;21027;Miguel Angel N-S - Rafael Calvo-Eduardo Dato;441.474.238.277.785;447.636.259.119.622
4450;PUNTOS DE MEDIDA URBANOS;21028;Eduardo Dato, 4 O-E - Fernández de la Hoz-Zurbano;441.183.299.483.824;447.623.572.594.609
4451;PUNTOS DE MEDIDA URBANOS;21031; Garcia Paredes E-O - Castellana-Miguel Angel;441.506.638.229.491;44.766.448.494.275
4452;PUNTOS DE MEDIDA URBANOS;21032;Gral. Martínez Campos E-O - Emilio Castelar-Miguel Angel;441.601.044.092.697;447.649.994.673.566
4435;PUNTOS DE MEDIDA URBANOS;21012;Santa Engracia, 118 S-N - Breton de los Herreros-Rios Rosas;440.663.257.442.811;447.704.133.992.398
3396;PUNTOS DE MEDIDA URBANOS;23012;Cea Bermúdez E-O - San Gabriel-San Francisco de Sales;439.354.470.837.392;447.696.384.030.125
4589;PUNTOS DE MEDIDA URBANOS;33005;Pº Castellana S-N - José Vasconcelos-Padre Fco.Palau y Quer;441.872.792.373.297;448.072.480.875.408
4596;PUNTOS DE MEDIDA URBANOS;33012;Sinesio Delgado E-O - Carlos III-Magnolia;441.578.983.313.459;448.087.073.822.056
4597;PUNTOS DE MEDIDA URBANOS;33013;Sinesio Delgado E-O - Salida Túnel;441.574.543.394.181;448.086.465.752.064
4625;PUNTOS DE MEDIDA URBANOS;34006; Lopez de Hoyos E-O - Juan B. Toledo-Cartagena;442.832.595.249.912;447.738.159.614.239
4629;PUNTOS DE MEDIDA URBANOS;34011;López de Hoyos, 188 O-E - Clara del Rey-Pantoja;443.347.740.197.553;447.782.808.589.845
4630;PUNTOS DE MEDIDA URBANOS;34012;López de Hoyos, 149 E-O - Ramos Carrión-Clara del Rey;443.402.737.710.247;447.789.066.172.865
4668;PUNTOS DE MEDIDA URBANOS;35031;Av.Bruselas S-N - Brescia-Av.Bruselas;443.840.987.221.661;447.680.348.757.674
4671;PUNTOS DE MEDIDA URBANOS;35034;Av.Bonn E-O - Av.Brasilia-Av.Bruselas;443.967.234.681.141;447.684.874.921.174
5455;PUNTOS DE MEDIDA URBANOS;60008;PºCastellana S-N - Pl.Lima-Hermanos Pinzón;441.523.502.534.745;447.822.373.988.736
5456;PUNTOS DE MEDIDA URBANOS;60009;PºCastellana N-S - Gral.Perón-Raimundo Fdez.Villaverde;441.498.375.864.706;447.791.555.723.565
5458;PUNTOS DE MEDIDA URBANOS;60011;PºCastellana S-N - Jorge Manrique-Carbonero y Sol;441.481.304.493.749;447.749.951.416.492
5490;PUNTOS DE MEDIDA URBANOS;60044;General Perón O-E - General Moscardó-Montevideo;44.106.557.748.031;447.841.012.895.222
5494;PUNTOS DE MEDIDA URBANOS;60048;Presidente Carmona N-S - Mártires de Paracuellos-Gral.Perón;440.986.076.823.021;447.848.912.644.913
5560;PUNTOS DE MEDIDA URBANOS;61048;Costa Rica E-O - Puerto Rico-Chile(Lateral);442.889.670.156.623;447.908.746.851.758
3642;PUNTOS DE MEDIDA URBANOS;61050;Colombia E-O - Chile-Principe de Vergara;442.794.016.021.441;447.892.110.625.746
5621;PUNTOS DE MEDIDA URBANOS;61117;Paraguay S-N - Costa Rica-Alfonso XIII;443.160.000.711.501;447.923.985.553.044
3662;PUNTOS DE MEDIDA URBANOS;61118;Torpedero Tucumán N-S - Trav. Encina-Alfonso XIII;442.975.843.822.141;447.929.338.961.458
7088;PUNTOS DE MEDIDA URBANOS;61119;Acceso M-30 S-E(Superficie) - M-30 Sur-Pl.José MªSole;443.535.922.344.631;447.925.069.436.537
